deaths,dragonKills,baronKills,firstBloodKill,firstBloodAssist,kills,lane,neutralMinionsKilled,turretTakedowns,turretsLost,visionScore,goldEarned,timeCCingOthers,enemyMissingPings,clearedPings,totalPings,wardsPlaced,wardsKilled,detectorPlaced,position,duration,win
8,0,0,False,False,6,TOP,10,2,9,28,12481,31,15,0,32,12,4,0,SOLO,2079,False
5,2,0,True,False,8,JUNGLE,189,0,9,35,14334,58,8,0,58,14,2,1,NONE,2079,False
7,0,0,False,True,6,MIDDLE,4,0,9,31,12270,29,6,0,53,15,3,0,SOLO,2079,False
4,1,0,False,False,9,BOTTOM,8,2,9,31,14756,4,1,0,8,14,8,2,CARRY,2079,False
6,0,0,False,False,1,BOTTOM,0,1,9,86,8353,55,10,0,88,32,16,5,SUPPORT,2079,False
8,0,0,False,False,5,TOP,0,3,3,39,14293,37,6,0,35,15,10,3,SOLO,2079,True
7,2,1,False,False,5,JUNGLE,171,2,3,34,13374,56,19,0,169,2,9,1,NONE,2079,True
10,0,0,False,False,8,MIDDLE,0,0,3,30,15168,1,25,0,152,13,4,0,SOLO,2079,True
4,0,0,False,False,11,BOTTOM,4,3,3,25,16874,14,0,0,4,12,7,1,CARRY,2079,True
1,0,0,False,False,1,BOTTOM,0,3,3,97,9659,32,2,0,60,45,10,8,SUPPORT,2079,True
1,0,0,False,False,5,NONE,0,2,0,17,8787,10,0,0,1,10,1,3,DUO,1112,True
1,1,0,False,False,9,NONE,96,2,0,13,8751,20,10,0,43,5,2,0,SUPPORT,1112,True
0,0,0,True,False,8,NONE,0,2,0,19,7657,15,2,0,14,9,0,3,SUPPORT,1112,True
4,1,0,False,False,3,NONE,4,2,0,9,6673,8,0,0,12,4,0,1,SUPPORT,1112,True
3,0,0,False,False,0,NONE,0,2,0,27,4725,13,3,0,30,13,1,2,SUPPORT,1112,True
6,0,0,False,False,2,NONE,2,0,3,17,5486,29,0,0,2,0,2,0,SUPPORT,1112,False
4,0,0,False,False,2,NONE,111,0,3,14,6783,68,0,0,5,4,1,2,SUPPORT,1112,False
9,0,0,False,False,2,NONE,0,0,3,11,5101,23,0,0,16,7,0,0,SUPPORT,1112,False
3,0,0,False,False,2,NONE,0,0,3,3,5735,5,1,0,2,3,0,0,SUPPORT,1112,False
3,0,0,False,False,1,NONE,0,0,3,14,4329,25,0,0,15,9,2,0,SUPPORT,1112,False
9,0,0,False,False,3,TOP,0,0,9,12,10182,19,1,0,3,7,0,1,SOLO,1546,False
6,2,0,True,False,12,JUNGLE,110,1,9,26,13170,16,10,0,69,15,3,7,NONE,1546,False
6,0,0,False,False,5,MIDDLE,0,0,9,20,9616,6,40,0,92,4,3,1,SOLO,1546,False
8,0,0,False,True,1,BOTTOM,8,5,9,4,10270,3,4,0,37,2,1,0,CARRY,1546,False
10,0,0,False,True,0,BOTTOM,0,5,9,40,6450,9,6,0,12,23,2,3,SUPPORT,1546,False
5,1,0,False,False,11,TOP,12,3,5,11,11807,10,0,0,13,5,3,0,SOLO,1546,True
3,1,0,False,False,11,JUNGLE,208,1,5,25,13377,10,0,0,27,7,3,4,NONE,1546,True
7,0,0,False,False,4,MIDDLE,0,3,5,29,10336,8,1,0,6,7,5,3,SOLO,1546,True
3,0,0,False,False,11,BOTTOM,10,7,5,9,13661,3,1,0,10,7,0,0,CARRY,1546,True
3,0,0,False,False,2,BOTTOM,4,4,5,57,8706,19,0,0,17,27,2,6,SUPPORT,1546,True
4,0,0,False,False,6,TOP,4,4,11,13,16976,33,0,0,25,6,2,0,SOLO,2395,True
12,1,0,True,False,2,JUNGLE,96,0,11,36,11766,37,0,0,19,7,7,6,NONE,2395,True
8,0,0,False,False,14,MIDDLE,0,2,11,25,21564,56,0,0,16,9,4,1,SOLO,2395,True
11,0,0,False,False,16,BOTTOM,4,5,11,19,24492,29,9,0,29,9,4,0,CARRY,2395,True
13,0,0,False,False,3,BOTTOM,0,2,11,46,10336,14,1,0,9,18,5,2,SUPPORT,2395,True
8,0,0,False,False,1,TOP,24,5,6,18,12538,38,2,0,16,9,3,0,SOLO,2395,False
9,4,1,False,False,6,JUNGLE,223,1,6,26,15554,22,0,0,7,3,4,1,NONE,2395,False
12,0,0,False,False,22,MIDDLE,37,3,6,27,21284,33,21,0,75,11,3,0,SOLO,2395,False
9,0,0,False,False,11,BOTTOM,9,6,6,11,18263,14,10,0,21,8,0,0,CARRY,2395,False
3,0,0,False,False,8,BOTTOM,2,5,6,77,13100,42,3,0,36,31,9,3,SUPPORT,2395,False
9,1,0,False,False,2,TOP,4,3,11,35,12319,22,2,0,8,11,5,3,SOLO,2519,False
7,2,1,False,True,8,JUNGLE,140,7,11,48,18180,29,27,0,156,20,6,7,NONE,2519,False
6,0,0,False,False,2,MIDDLE,4,2,11,22,14150,37,32,0,137,13,3,1,SOLO,2519,False
8,0,1,True,False,12,BOTTOM,20,8,11,22,18338,3,5,0,174,10,8,0,CARRY,2519,False
10,0,0,False,True,0,BOTTOM,0,8,11,94,11402,34,6,0,19,42,8,10,SUPPORT,2519,False
3,1,0,False,False,14,TOP,20,5,8,28,23051,12,3,0,31,8,9,0,DUO,2519,True
3,2,0,False,False,8,JUNGLE,324,2,8,33,18485,22,1,0,13,5,4,2,NONE,2519,True
1,0,0,False,False,8,TOP,0,6,8,43,15421,58,4,0,15,15,8,4,DUO,2519,True
11,1,0,False,False,8,BOTTOM,15,1,8,24,15920,29,1,0,5,12,5,0,CARRY,2519,True
7,0,0,False,False,1,BOTTOM,0,4,8,110,10586,21,2,0,31,45,10,6,SUPPORT,2519,True
8,0,0,False,False,16,NONE,0,2,0,0,13906,12,1,0,1,0,0,0,SUPPORT,1090,True
11,0,0,False,True,7,NONE,0,0,0,0,11621,50,0,0,1,0,0,0,SUPPORT,1090,True
5,0,0,False,True,17,NONE,0,2,0,0,14201,33,1,0,4,0,0,0,SUPPORT,1090,True
13,0,0,False,True,11,NONE,0,2,0,0,13706,32,0,0,0,0,0,0,DUO,1090,True
5,0,0,True,False,9,NONE,0,3,0,0,12604,37,1,0,1,0,0,0,SUPPORT,1090,True
15,0,0,False,False,8,NONE,0,0,4,0,11995,23,0,0,0,0,0,0,SUPPORT,1090,False
14,0,0,False,False,8,NONE,0,0,4,0,11246,64,0,0,1,0,0,0,SUPPORT,1090,False
11,0,0,False,False,12,NONE,0,0,4,0,13957,10,0,0,0,0,0,0,SUPPORT,1090,False
10,0,0,False,False,0,NONE,0,0,4,0,10030,74,5,0,12,0,0,0,SUPPORT,1090,False
10,0,0,False,False,14,NONE,0,0,4,0,13601,0,1,0,1,0,0,0,SUPPORT,1090,False
8,0,0,False,False,16,NONE,0,2,0,0,13906,12,1,0,1,0,0,0,SUPPORT,1090,True
11,0,0,False,True,7,NONE,0,0,0,0,11621,50,0,0,1,0,0,0,SUPPORT,1090,True
5,0,0,False,True,17,NONE,0,2,0,0,14201,33,1,0,4,0,0,0,SUPPORT,1090,True
13,0,0,False,True,11,NONE,0,2,0,0,13706,32,0,0,0,0,0,0,DUO,1090,True
5,0,0,True,False,9,NONE,0,3,0,0,12604,37,1,0,1,0,0,0,SUPPORT,1090,True
15,0,0,False,False,8,NONE,0,0,4,0,11995,23,0,0,0,0,0,0,SUPPORT,1090,False
14,0,0,False,False,8,NONE,0,0,4,0,11246,64,0,0,1,0,0,0,SUPPORT,1090,False
11,0,0,False,False,12,NONE,0,0,4,0,13957,10,0,0,0,0,0,0,SUPPORT,1090,False
10,0,0,False,False,0,NONE,0,0,4,0,10030,74,5,0,12,0,0,0,SUPPORT,1090,False
10,0,0,False,False,14,NONE,0,0,4,0,13601,0,1,0,1,0,0,0,SUPPORT,1090,False
12,0,0,False,False,0,TOP,4,4,9,5,11641,15,8,0,20,3,0,0,SOLO,1778,False
8,2,0,False,False,5,JUNGLE,137,0,9,20,11952,18,3,0,29,0,6,0,NONE,1778,False
9,0,0,False,False,7,MIDDLE,5,1,9,21,11435,1,4,0,24,6,4,1,SOLO,1778,False
8,0,0,False,False,0,BOTTOM,0,0,9,11,9036,11,0,0,7,6,1,0,CARRY,1778,False
7,0,0,False,False,5,BOTTOM,0,0,9,62,9129,9,0,0,14,25,8,0,SUPPORT,1778,False
0,0,0,False,True,17,TOP,0,3,5,23,16902,38,9,0,31,12,0,1,SOLO,1778,True
3,2,0,True,False,5,JUNGLE,172,3,5,26,11290,17,0,0,18,7,3,5,NONE,1778,True
2,0,0,False,False,4,MIDDLE,2,1,5,15,10045,31,1,0,13,12,1,4,SOLO,1778,True
6,0,0,False,False,11,BOTTOM,8,4,5,7,13820,12,0,0,10,3,2,0,CARRY,1778,True
6,0,0,False,False,6,BOTTOM,0,4,5,42,10613,25,0,0,4,19,2,2,SUPPORT,1778,True
9,0,0,False,False,1,TOP,4,0,11,11,7148,26,6,0,8,7,0,0,SOLO,1484,False
11,0,0,False,False,5,JUNGLE,95,0,11,11,10619,17,3,0,38,3,1,0,NONE,1484,False
8,0,0,False,False,1,MIDDLE,0,0,11,11,7741,50,18,0,61,8,0,1,CARRY,1484,False
12,0,0,False,False,3,BOTTOM,8,2,11,10,10488,18,17,0,70,7,0,0,SOLO,1484,False
5,0,0,False,False,7,MIDDLE,1,0,11,49,9714,33,5,0,18,19,5,0,SUPPORT,1484,False
3,0,0,False,True,10,TOP,4,4,2,12,13115,37,7,0,25,9,0,0,DUO,1484,True
4,3,0,True,False,14,JUNGLE,142,3,2,20,13732,7,1,0,42,7,2,0,NONE,1484,True
3,0,0,False,False,5,TOP,15,4,2,11,12011,15,3,0,8,7,0,0,DUO,1484,True
6,0,0,False,False,14,BOTTOM,0,4,2,12,13849,10,1,0,16,6,2,0,CARRY,1484,True
1,0,0,False,False,2,BOTTOM,0,5,2,28,8107,23,0,0,19,13,3,0,SUPPORT,1484,True
6,0,0,False,True,5,NONE,0,1,1,0,11312,30,0,0,1,0,0,0,SUPPORT,1000,True
6,0,0,False,True,9,NONE,0,4,1,0,11391,9,3,0,5,0,0,0,SUPPORT,1000,True
6,0,0,True,False,4,NONE,0,2,1,0,11289,74,0,0,9,0,0,0,SUPPORT,1000,True
7,0,0,False,True,7,NONE,0,3,1,0,10917,63,1,0,2,0,0,0,SUPPORT,1000,True
6,0,0,False,False,8,NONE,0,4,1,3,12016,34,0,0,2,0,0,0,SUPPORT,1000,True
7,0,0,False,False,5,NONE,0,1,4,0,10411,3,0,0,0,0,0,0,SUPPORT,1000,False
7,0,0,False,False,8,NONE,0,1,4,0,11389,15,0,0,0,0,0,0,SUPPORT,1000,False
8,0,0,False,False,7,NONE,0,1,4,0,10670,21,0,0,1,0,0,0,SUPPORT,1000,False
7,0,0,False,False,6,NONE,0,1,4,0,11218,60,0,0,1,0,0,0,DUO,1000,False
5,0,0,False,False,4,NONE,0,1,4,0,10264,17,0,0,0,0,0,0,SUPPORT,1000,False
6,0,0,False,True,5,NONE,0,1,1,0,11312,30,0,0,1,0,0,0,SUPPORT,1000,True
6,0,0,False,True,9,NONE,0,4,1,0,11391,9,3,0,5,0,0,0,SUPPORT,1000,True
6,0,0,True,False,4,NONE,0,2,1,0,11289,74,0,0,9,0,0,0,SUPPORT,1000,True
7,0,0,False,True,7,NONE,0,3,1,0,10917,63,1,0,2,0,0,0,SUPPORT,1000,True
6,0,0,False,False,8,NONE,0,4,1,3,12016,34,0,0,2,0,0,0,SUPPORT,1000,True
7,0,0,False,False,5,NONE,0,1,4,0,10411,3,0,0,0,0,0,0,SUPPORT,1000,False
7,0,0,False,False,8,NONE,0,1,4,0,11389,15,0,0,0,0,0,0,SUPPORT,1000,False
8,0,0,False,False,7,NONE,0,1,4,0,10670,21,0,0,1,0,0,0,SUPPORT,1000,False
7,0,0,False,False,6,NONE,0,1,4,0,11218,60,0,0,1,0,0,0,DUO,1000,False
5,0,0,False,False,4,NONE,0,1,4,0,10264,17,0,0,0,0,0,0,SUPPORT,1000,False
7,0,0,False,False,8,TOP,16,2,2,13,14323,17,0,0,13,8,0,0,SOLO,1808,False
4,4,1,False,True,8,JUNGLE,148,1,2,24,12668,39,2,0,23,8,3,0,NONE,1808,False
7,0,0,True,False,14,MIDDLE,10,4,2,13,16121,50,0,0,10,7,0,0,SOLO,1808,False
4,0,0,False,False,7,BOTTOM,18,6,2,17,13609,1,0,0,7,8,4,0,CARRY,1808,False
4,0,0,False,False,2,BOTTOM,0,5,2,54,9681,25,5,0,11,25,5,4,SUPPORT,1808,False
8,0,0,False,False,5,TOP,4,1,11,17,12578,17,5,0,11,10,1,0,SOLO,1808,True
6,0,0,False,False,5,JUNGLE,145,0,11,25,11658,28,0,0,17,8,7,1,NONE,1808,True
10,0,0,False,False,7,MIDDLE,4,1,11,11,11457,14,0,0,8,6,0,1,SOLO,1808,True
7,0,0,False,False,7,BOTTOM,0,0,11,22,12676,9,0,0,8,13,1,3,CARRY,1808,True
8,0,0,False,False,2,BOTTOM,0,1,11,30,6946,28,3,0,6,11,1,2,SUPPORT,1808,True
11,0,0,False,False,14,TOP,4,3,9,33,19759,44,14,0,24,16,3,1,SOLO,2721,False
13,3,0,False,False,5,JUNGLE,174,0,9,18,13831,55,5,0,54,2,3,1,NONE,2721,False
11,0,0,False,False,14,MIDDLE,4,1,9,26,20759,1,15,0,51,11,3,2,SOLO,2721,False
8,0,0,False,False,6,BOTTOM,8,1,9,32,18347,5,9,0,19,17,4,1,CARRY,2721,False
13,0,0,False,False,5,BOTTOM,0,0,9,102,12455,73,0,0,25,40,11,0,SUPPORT,2721,False
9,0,0,False,False,6,TOP,4,1,5,18,16250,56,7,0,25,3,6,0,SOLO,2721,True
5,3,1,False,True,31,JUNGLE,228,6,5,26,27228,67,0,0,35,4,4,1,NONE,2721,True
8,0,0,True,False,6,MIDDLE,22,5,5,35,18433,29,5,0,24,19,6,3,SOLO,2721,True
12,0,1,False,False,12,BOTTOM,14,3,5,37,19446,30,20,0,75,17,1,1,CARRY,2721,True
10,0,0,False,False,1,BOTTOM,0,4,5,98,12147,47,6,0,69,39,13,0,SUPPORT,2721,True
8,0,0,False,True,11,NONE,0,1,1,0,12928,68,0,0,1,0,0,0,SUPPORT,1064,True
8,0,0,True,False,11,NONE,0,4,1,0,13268,48,0,0,3,0,0,0,SUPPORT,1064,True
8,0,0,False,True,3,NONE,0,4,1,0,11265,107,0,0,1,0,0,0,SUPPORT,1064,True
9,0,0,False,True,14,NONE,0,3,1,0,14638,45,0,0,3,0,0,0,DUO,1064,True
11,0,0,False,True,9,NONE,0,2,1,0,12580,38,0,0,3,0,0,0,SUPPORT,1064,True
14,0,0,False,False,9,NONE,0,0,4,0,11876,22,0,0,0,0,0,0,SUPPORT,1064,False
8,0,0,False,False,9,NONE,0,1,4,0,11695,129,0,0,0,0,0,0,SUPPORT,1064,False
13,0,0,False,False,10,NONE,0,1,4,0,12291,47,0,0,0,0,0,0,SUPPORT,1064,False
8,0,0,False,False,13,NONE,0,1,4,0,13800,0,0,0,4,0,0,0,DUO,1064,False
5,0,0,False,False,3,NONE,0,1,4,0,10497,46,0,0,1,0,0,0,SUPPORT,1064,False
8,0,0,False,True,11,NONE,0,1,1,0,12928,68,0,0,1,0,0,0,SUPPORT,1064,True
8,0,0,True,False,11,NONE,0,4,1,0,13268,48,0,0,3,0,0,0,SUPPORT,1064,True
8,0,0,False,True,3,NONE,0,4,1,0,11265,107,0,0,1,0,0,0,SUPPORT,1064,True
9,0,0,False,True,14,NONE,0,3,1,0,14638,45,0,0,3,0,0,0,DUO,1064,True
11,0,0,False,True,9,NONE,0,2,1,0,12580,38,0,0,3,0,0,0,SUPPORT,1064,True
14,0,0,False,False,9,NONE,0,0,4,0,11876,22,0,0,0,0,0,0,SUPPORT,1064,False
8,0,0,False,False,9,NONE,0,1,4,0,11695,129,0,0,0,0,0,0,SUPPORT,1064,False
13,0,0,False,False,10,NONE,0,1,4,0,12291,47,0,0,0,0,0,0,SUPPORT,1064,False
8,0,0,False,False,13,NONE,0,1,4,0,13800,0,0,0,4,0,0,0,DUO,1064,False
5,0,0,False,False,3,NONE,0,1,4,0,10497,46,0,0,1,0,0,0,SUPPORT,1064,False
9,0,0,False,False,2,TOP,0,0,10,22,9435,32,15,0,16,11,2,1,SOLO,2010,False
9,3,0,False,False,8,JUNGLE,172,1,10,19,12486,30,8,0,32,2,3,1,NONE,2010,False
5,0,0,False,False,4,MIDDLE,0,1,10,22,11884,42,6,0,11,13,0,2,SOLO,2010,False
9,0,0,False,False,12,BOTTOM,11,1,10,10,15715,12,0,0,1,6,0,0,CARRY,2010,False
8,0,0,False,False,0,BOTTOM,0,0,10,56,8080,46,0,0,13,19,8,4,SUPPORT,2010,False
4,1,0,True,False,7,TOP,5,5,3,18,15120,66,2,0,15,5,3,2,SOLO,2010,True
8,1,1,False,False,3,JUNGLE,148,2,3,28,13448,9,0,0,17,0,8,0,NONE,2010,True
3,0,0,False,False,19,MIDDLE,4,5,3,20,18225,36,9,0,18,8,3,0,SOLO,2010,True
4,0,0,False,False,9,JUNGLE,4,3,3,22,15079,22,0,0,10,14,3,5,NONE,2010,True
7,0,0,False,False,2,BOTTOM,0,2,3,42,9133,45,6,0,15,19,5,2,SOLO,2010,True
7,0,0,False,False,9,BOTTOM,0,0,0,0,11550,70,0,0,0,0,0,0,SOLO,1625,False
6,0,0,False,False,3,TOP,0,0,0,0,13050,4,0,0,0,0,0,0,SUPPORT,1625,False
9,0,0,False,False,12,MIDDLE,0,0,0,0,18775,64,8,0,13,0,0,0,SOLO,1625,True
10,0,0,True,False,8,MIDDLE,0,0,0,0,13153,11,0,0,5,0,0,0,SUPPORT,1625,False
8,0,0,False,False,5,JUNGLE,0,0,0,0,10075,8,0,0,0,0,0,0,NONE,1625,False
8,0,0,False,False,1,TOP,0,0,0,0,11200,133,0,0,0,0,0,0,SUPPORT,1625,False
9,0,0,False,False,4,TOP,0,0,0,0,15250,141,2,0,2,0,0,0,SUPPORT,1625,True
9,0,0,False,True,5,MIDDLE,0,0,0,0,11300,44,0,0,2,0,0,0,SUPPORT,1625,False
8,0,0,False,False,4,MIDDLE,0,0,0,0,9800,65,2,0,8,0,0,0,SUPPORT,1625,False
11,0,0,False,False,9,BOTTOM,0,0,0,0,22015,53,3,0,9,0,0,0,SUPPORT,1625,True
12,0,0,False,False,1,TOP,7,2,6,20,12244,27,4,0,61,12,1,0,SOLO,2474,False
6,3,1,False,False,11,JUNGLE,225,1,6,24,17805,21,1,0,48,2,4,1,NONE,2474,False
3,0,0,False,False,6,MIDDLE,5,3,6,23,17751,20,31,0,116,15,3,1,SOLO,2474,False
8,0,0,False,False,5,BOTTOM,1,2,6,20,13657,85,1,0,8,12,2,0,CARRY,2474,False
6,0,0,False,False,1,BOTTOM,0,1,6,122,10166,25,9,0,70,46,14,7,SUPPORT,2474,False
6,0,0,True,False,17,TOP,4,2,7,21,17926,7,40,0,131,7,2,0,SOLO,2474,True
7,2,0,False,False,5,JUNGLE,196,3,7,32,15307,67,2,0,43,3,6,2,NONE,2474,True
2,0,0,False,False,5,MIDDLE,8,4,7,22,15861,71,30,0,170,7,4,0,SOLO,2474,True
5,1,0,False,False,8,BOTTOM,12,2,7,28,16903,29,0,0,3,15,5,1,CARRY,2474,True
5,0,0,False,False,0,BOTTOM,0,3,7,98,10331,25,3,0,7,41,12,0,SUPPORT,2474,True
12,0,0,False,False,1,TOP,7,2,6,20,12244,27,4,0,61,12,1,0,SOLO,2474,False
6,3,1,False,False,11,JUNGLE,225,1,6,24,17805,21,1,0,48,2,4,1,NONE,2474,False
3,0,0,False,False,6,MIDDLE,5,3,6,23,17751,20,31,0,116,15,3,1,SOLO,2474,False
8,0,0,False,False,5,BOTTOM,1,2,6,20,13657,85,1,0,8,12,2,0,CARRY,2474,False
6,0,0,False,False,1,BOTTOM,0,1,6,122,10166,25,9,0,70,46,14,7,SUPPORT,2474,False
6,0,0,True,False,17,TOP,4,2,7,21,17926,7,40,0,131,7,2,0,SOLO,2474,True
7,2,0,False,False,5,JUNGLE,196,3,7,32,15307,67,2,0,43,3,6,2,NONE,2474,True
2,0,0,False,False,5,MIDDLE,8,4,7,22,15861,71,30,0,170,7,4,0,SOLO,2474,True
5,1,0,False,False,8,BOTTOM,12,2,7,28,16903,29,0,0,3,15,5,1,CARRY,2474,True
5,0,0,False,False,0,BOTTOM,0,3,7,98,10331,25,3,0,7,41,12,0,SUPPORT,2474,True
4,0,0,False,False,2,TOP,4,4,6,20,15376,14,20,0,65,14,0,0,SOLO,2203,True
4,3,1,False,False,9,JUNGLE,173,4,6,23,15639,32,13,0,143,3,6,2,NONE,2203,True
6,1,0,False,False,5,MIDDLE,5,2,6,39,11618,27,2,0,15,22,4,5,SOLO,2203,True
0,1,0,False,False,9,BOTTOM,12,2,6,31,17471,13,8,0,17,13,6,1,CARRY,2203,True
4,0,0,False,False,2,BOTTOM,0,3,6,113,10335,57,14,0,32,49,16,9,SUPPORT,2203,True
5,0,0,False,False,3,TOP,24,3,8,28,16145,26,1,0,13,12,2,1,SOLO,2203,False
1,0,0,True,False,3,JUNGLE,237,1,8,31,14805,15,0,0,24,7,8,2,NONE,2203,False
6,0,0,False,False,9,MIDDLE,8,2,8,30,14091,24,1,0,22,14,5,0,SOLO,2203,False
7,0,0,False,False,1,BOTTOM,0,1,8,25,12807,2,9,0,9,12,3,3,CARRY,2203,False
8,0,0,False,False,2,BOTTOM,0,1,8,66,8552,15,0,0,4,30,8,2,SUPPORT,2203,False
3,0,0,False,False,11,TOP,12,5,4,23,16704,12,0,0,10,11,3,0,SOLO,1913,True
4,1,1,False,False,7,JUNGLE,229,1,4,25,13847,34,11,0,50,10,2,0,NONE,1913,True
6,1,0,False,False,6,MIDDLE,13,3,4,24,13645,22,6,0,44,14,4,2,SOLO,1913,True
9,0,0,False,False,13,BOTTOM,8,3,4,14,16248,17,0,0,19,8,4,1,CARRY,1913,True
10,0,0,False,False,2,BOTTOM,0,2,4,78,9746,54,5,0,92,34,11,6,SUPPORT,1913,True
8,0,0,False,True,4,TOP,0,1,9,13,10837,15,2,0,20,8,0,0,SOLO,1913,False
7,2,0,True,False,12,JUNGLE,183,3,9,25,15330,25,30,0,146,10,3,0,NONE,1913,False
5,0,0,False,True,5,MIDDLE,0,1,9,14,11489,36,3,0,26,9,1,0,SOLO,1913,False
6,0,0,False,True,7,BOTTOM,0,3,9,19,13341,3,12,0,85,11,3,1,CARRY,1913,False
13,0,0,False,True,4,BOTTOM,0,3,9,79,10578,48,2,0,17,30,7,2,SUPPORT,1913,False
5,0,0,False,False,3,TOP,16,5,4,28,14685,29,0,0,24,14,4,0,SOLO,2285,True
3,3,0,False,False,8,JUNGLE,244,4,4,29,15800,202,0,0,64,8,2,2,NONE,2285,True
5,0,0,False,False,7,MIDDLE,0,4,4,20,14921,4,4,0,33,10,5,0,SOLO,2285,True
4,1,0,False,False,6,BOTTOM,20,5,4,21,15901,14,1,0,5,12,2,0,CARRY,2285,True
5,0,0,False,False,0,BOTTOM,0,5,4,83,8977,36,7,0,11,37,7,5,SUPPORT,2285,True
2,0,1,True,False,11,TOP,8,2,9,32,15774,31,0,0,31,15,1,3,SOLO,2285,False
6,1,0,False,True,1,JUNGLE,136,0,9,29,11290,29,2,0,7,3,7,0,NONE,2285,False
9,0,0,False,False,3,MIDDLE,0,0,9,17,12756,30,6,0,20,11,0,0,SOLO,2285,False
4,0,0,False,False,6,BOTTOM,16,1,9,21,16041,13,6,0,20,11,3,0,CARRY,2285,False
4,0,0,False,False,0,BOTTOM,0,0,9,99,8834,54,3,0,23,40,9,6,SUPPORT,2285,False
4,0,0,True,False,4,NONE,0,0,1,6,6237,13,0,0,0,4,0,0,SUPPORT,995,True
0,0,0,False,False,8,NONE,72,0,1,10,6933,18,3,0,9,2,0,1,SUPPORT,995,True
4,0,0,False,False,4,NONE,0,0,1,7,6263,1,1,0,5,6,0,0,SUPPORT,995,True
1,0,0,False,False,3,NONE,0,1,1,7,6386,12,0,0,5,4,0,0,DUO,995,True
1,0,0,False,False,0,NONE,0,1,1,25,4247,19,1,0,9,12,2,1,SUPPORT,995,True
4,0,0,False,False,5,NONE,0,1,1,6,7457,19,2,0,3,4,1,0,SUPPORT,995,False
2,0,0,False,False,3,NONE,81,0,1,14,6081,28,0,0,4,0,3,0,SUPPORT,995,False
5,0,0,False,False,1,NONE,0,0,1,6,5460,13,6,0,19,5,0,0,DUO,995,False
4,1,0,False,False,0,NONE,4,0,1,4,4449,9,0,0,0,2,0,0,SUPPORT,995,False
4,0,0,False,False,0,NONE,0,0,1,15,3545,13,0,0,1,10,1,0,SUPPORT,995,False
1,0,0,False,False,5,TOP,0,4,1,18,13360,20,3,0,12,10,1,0,SOLO,1714,True
1,3,1,False,False,9,JUNGLE,211,3,1,18,13941,12,6,0,69,4,2,0,NONE,1714,True
5,1,0,False,False,7,MIDDLE,4,6,1,24,13001,25,9,0,18,13,5,4,SOLO,1714,True
4,0,0,False,False,3,BOTTOM,0,3,1,12,11495,35,3,0,4,7,3,0,CARRY,1714,True
3,0,0,False,False,1,BOTTOM,0,4,1,69,8405,26,5,0,25,28,9,1,SUPPORT,1714,True
5,0,0,False,False,4,TOP,0,0,10,18,10989,29,8,0,19,9,3,0,SOLO,1714,False
5,0,0,True,False,4,JUNGLE,156,0,10,21,9941,27,0,0,6,9,2,1,NONE,1714,False
7,0,0,False,False,5,MIDDLE,0,0,10,23,10586,20,6,0,14,11,3,6,SOLO,1714,False
3,0,0,False,False,1,BOTTOM,0,0,10,11,9938,2,1,0,6,7,3,0,CARRY,1714,False
5,0,0,False,False,0,BOTTOM,0,0,10,55,6069,24,3,0,7,28,4,0,SUPPORT,1714,False
1,0,0,False,False,5,TOP,0,4,1,18,13360,20,3,0,12,10,1,0,SOLO,1714,True
1,3,1,False,False,9,JUNGLE,211,3,1,18,13941,12,6,0,69,4,2,0,NONE,1714,True
5,1,0,False,False,7,MIDDLE,4,6,1,24,13001,25,9,0,18,13,5,4,SOLO,1714,True
4,0,0,False,False,3,BOTTOM,0,3,1,12,11495,35,3,0,4,7,3,0,CARRY,1714,True
3,0,0,False,False,1,BOTTOM,0,4,1,69,8405,26,5,0,25,28,9,1,SUPPORT,1714,True
5,0,0,False,False,4,TOP,0,0,10,18,10989,29,8,0,19,9,3,0,SOLO,1714,False
5,0,0,True,False,4,JUNGLE,156,0,10,21,9941,27,0,0,6,9,2,1,NONE,1714,False
7,0,0,False,False,5,MIDDLE,0,0,10,23,10586,20,6,0,14,11,3,6,SOLO,1714,False
3,0,0,False,False,1,BOTTOM,0,0,10,11,9938,2,1,0,6,7,3,0,CARRY,1714,False
5,0,0,False,False,0,BOTTOM,0,0,10,55,6069,24,3,0,7,28,4,0,SUPPORT,1714,False
2,0,0,False,False,6,TOP,0,5,1,17,12586,32,1,0,9,7,2,2,SOLO,1734,True
1,3,1,False,True,0,JUNGLE,154,5,1,19,9666,20,1,0,2,4,4,0,NONE,1734,True
1,0,0,False,False,6,MIDDLE,0,1,1,10,12630,10,6,0,17,7,1,0,SOLO,1734,True
2,0,0,False,True,7,BOTTOM,0,6,1,13,13616,0,9,0,12,8,3,0,CARRY,1734,True
0,0,0,True,False,1,BOTTOM,0,5,1,69,8424,52,0,0,26,28,8,4,SUPPORT,1734,True
3,0,0,False,False,1,TOP,0,1,10,16,10042,13,0,0,6,11,2,1,SOLO,1734,False
3,1,0,False,False,2,JUNGLE,178,0,10,25,9380,106,0,0,23,7,3,2,NONE,1734,False
5,0,0,False,False,2,MIDDLE,0,0,10,24,9363,31,1,0,23,10,4,1,SOLO,1734,False
4,0,0,False,False,0,BOTTOM,0,0,10,13,8854,19,3,0,3,8,1,2,CARRY,1734,False
5,0,0,False,False,1,BOTTOM,0,0,10,52,6655,31,2,0,6,23,7,3,SUPPORT,1734,False
